exporter,importer,year,value_usd
COL,PER,2018,1165001030.09
COL,USA,2018,11325219570.92
COL,PER,2019,1145949946.57
COL,USA,2019,12265652574.02
COL,BRA,2019,1465743374.81
COL,KOR,2019,482030320.55
COL,ARG,2019,236370373.86
COL,BOL,2019,134611004.38
COL,GTM,2019,394751509.74
COL,ECU,2019,1953806101.26
COL,JPN,2019,466279678.23
COL,CHL,2019,967862875.29
COL,MEX,2019,1408993739.29
COL,DEU,2019,482662703.47
COL,HND,2019,94585324.34
COL,CHN,2019,4564928828.18
COL,KOR,2020,571987934.22
COL,USA,2020,9464550453.67
COL,PER,2020,854292994.64
COL,MEX,2020,1161018142.37
COL,ECU,2020,1473607155.48
COL,CHL,2020,774266135.54
COL,BOL,2020,102595968.41
COL,BRA,2020,1274000267.95
COL,DEU,2020,496558911.48
COL,HND,2020,84752949.76
COL,GTM,2020,317821661.17
COL,ARG,2020,211024172.94
COL,JPN,2020,402401097.61
COL,CHN,2020,2750825326.28
COL,USA,2021,11624289496.2
COL,GTM,2021,364392725.24
COL,JPN,2021,467828720.36
COL,PER,2021,1081431778.11
COL,KOR,2021,585784488.28
COL,CHN,2021,3660969368.25
COL,ECU,2021,1757979528.77
COL,ARG,2021,295332710.78
COL,CHL,2021,1089947281.79
COL,MEX,2021,1202671744.83
COL,HND,2021,124907456.27
COL,BOL,2021,127175070.26
COL,DEU,2021,723346093.29
COL,BRA,2021,2049079437.02
COL,CHN,2022,2153790601.5
COL,ECU,2022,1882265485.67
COL,PER,2022,1107119252.49
COL,JPN,2022,606106890.9
COL,HND,2022,125772397.82
COL,USA,2022,15385312047.73
COL,DEU,2022,860344531.97
COL,ARG,2022,420074023.06
COL,BOL,2022,135080136.37
COL,BRA,2022,2332730758.74
COL,CHL,2022,1575751874.0
COL,GTM,2022,459112968.25
COL,MEX,2022,1752313710.3
COL,KOR,2022,609508048.78
COL,ECU,2023,2014886226.94
COL,GTM,2023,410738035.05
COL,PER,2023,1136849305.35
COL,JPN,2023,676855199.74
COL,HND,2023,131088493.16
COL,MEX,2023,1878578601.4
COL,ARG,2023,357426586.73
COL,BOL,2023,123175069.15
COL,BRA,2023,1885420724.04
COL,USA,2023,14112815360.42
COL,KOR,2023,824802033.83
COL,CHN,2023,2469306485.48
COL,CHL,2023,1040754918.89
COL,DEU,2023,586343548.18
COL,PER,2024,1168898871.92
COL,MEX,2024,1956613613.52
COL,USA,2024,14982930859.59
COL,CHL,2024,1032243037.22
COL,CHN,2024,2377153409.01
COL,ARG,2024,300049338.94
COL,BRA,2024,1927266824.91
COL,GTM,2024,508764497.25
COL,HND,2024,138672503.91
COL,ECU,2024,1921040387.07
COL,JPN,2024,508314467.29
COL,KOR,2024,1180226241.19
COL,BOL,2024,106975911.64
COL,DEU,2024,609616410.54
COL,JPN,2025,555093194.63
COL,CHL,2025,1022897319.01
COL,GTM,2025,488842980.42
COL,BRA,2025,1895399887.39
COL,ARG,2025,302289835.23
COL,PER,2025,1563723292.91
COL,USA,2025,14872260539.55
COL,CHN,2025,1645086314.6
COL,DEU,2025,869252096.69
COL,MEX,2025,1592668247.68
COL,HND,2025,174533534.5
COL,BOL,2025,87972240.85
ECU,ARG,2000,92673286.0
ECU,BOL,2000,6104901.0
ECU,BRA,2000,17727466.0
ECU,CHL,2000,220650292.0
ECU,CHN,2000,57717768.0
ECU,COL,2000,259485051.0
ECU,DEU,2000,123437266.0
ECU,GTM,2000,17366875.0
ECU,HND,2000,2297121.0
ECU,JPN,2000,129151657.0
ECU,KOR,2000,317043948.0
ECU,MEX,2000,49763927.0
ECU,PER,2000,288518679.0
ECU,USA,2000,1828213420.0
ECU,ARG,2001,70870118.0
ECU,BOL,2001,5461837.0
ECU,BRA,2001,15096209.0
ECU,CHL,2001,90850507.0
ECU,CHN,2001,9154829.0
ECU,COL,2001,323964576.0
ECU,DEU,2001,151860769.0
ECU,GTM,2001,12389704.0
ECU,HND,2001,5291715.0
ECU,JPN,2001,122198896.0
ECU,KOR,2001,238201073.0
ECU,MEX,2001,49916267.0
ECU,PER,2001,341413808.0
ECU,USA,2001,1781233162.0
ECU,ARG,2002,15114843.0
ECU,BOL,2002,4918597.0
ECU,BRA,2002,13990726.0
ECU,CHL,2002,73954571.0
ECU,CHN,2002,14603399.0
ECU,COL,2002,361035451.0
ECU,DEU,2002,171001683.0
ECU,GTM,2002,45798880.0
ECU,HND,2002,20158367.0
ECU,JPN,2002,98791555.0
ECU,KOR,2002,296081447.0
ECU,MEX,2002,25303518.0
ECU,PER,2002,373711505.0
ECU,USA,2002,2052005287.0
ECU,ARG,2003,31707202.0
ECU,BOL,2003,5330161.0
ECU,BRA,2003,19373392.0
ECU,CHL,2003,66589056.0
ECU,CHN,2003,13578290.0
ECU,COL,2003,362215606.0
ECU,DEU,2003,206865101.0
ECU,GTM,2003,53925728.0
ECU,HND,2003,27642577.0
ECU,JPN,2003,86118108.0
ECU,KOR,2003,241889621.0
ECU,MEX,2003,48051768.0
ECU,PER,2003,632891169.0
ECU,USA,2003,2451554065.0
ECU,ARG,2004,33806669.0
ECU,BRA,2004,74185849.0
ECU,BOL,2004,7121226.0
ECU,CHN,2004,49510413.0
ECU,CHL,2004,123465155.0
ECU,COL,2004,282015056.0
ECU,DEU,2004,193222139.0
ECU,GTM,2004,36089363.0
ECU,HND,2004,8057347.0
ECU,JPN,2004,76497279.0
ECU,KOR,2004,146909641.0
ECU,MEX,2004,40559362.0
ECU,PER,2004,601441723.0
ECU,USA,2004,3264954001.0
ECU,ARG,2005,41875654.0
ECU,BOL,2005,7990588.0
ECU,BRA,2005,89014126.0
ECU,CHL,2005,301271628.0
ECU,CHN,2005,7205041.0
ECU,COL,2005,471283926.0
ECU,DEU,2005,197961246.0
ECU,HND,2005,6886452.0
ECU,GTM,2005,153316499.0
ECU,JPN,2005,72244597.0
ECU,KOR,2005,3381663.0
ECU,MEX,2005,57609459.0
ECU,PER,2005,868896894.0
ECU,USA,2005,4941481388.0
ECU,ARG,2006,44160194.0
ECU,BOL,2006,9289892.0
ECU,BRA,2006,26508106.0
ECU,CHL,2006,554359082.0
ECU,CHN,2006,194727655.0
ECU,COL,2006,715263937.0
ECU,DEU,2006,223218752.0
ECU,HND,2006,16524560.0
ECU,GTM,2006,195376031.0
ECU,KOR,2006,6107716.0
ECU,JPN,2006,122513985.0
ECU,MEX,2006,58384467.0
ECU,PER,2006,1039364087.0
ECU,USA,2006,6824752531.0
ECU,ARG,2007,74812213.0
ECU,BOL,2007,12956755.0
ECU,BRA,2007,36608449.0
ECU,CHL,2007,658138928.0
ECU,CHN,2007,36549975.0
ECU,COL,2007,650626670.0
ECU,DEU,2007,238909413.0
ECU,GTM,2007,215903758.0
ECU,HND,2007,18268898.0
ECU,JPN,2007,104981314.0
ECU,KOR,2007,59196289.0
ECU,MEX,2007,81077893.0
ECU,PER,2007,1491917423.0
ECU,USA,2007,5977818855.0
ECU,ARG,2008,94519157.0
ECU,BOL,2008,22981732.0
ECU,BRA,2008,46033914.0
ECU,CHL,2008,1509366966.0
ECU,CHN,2008,387465529.0
ECU,COL,2008,803778500.0
ECU,DEU,2008,314976939.0
ECU,GTM,2008,182498048.0
ECU,HND,2008,214519833.0
ECU,JPN,2008,107115733.0
ECU,KOR,2008,20796810.0
ECU,MEX,2008,100312788.0
ECU,PER,2008,1731042338.0
ECU,USA,2008,8435396046.0
ECU,ARG,2009,99705637.0
ECU,BOL,2009,10670011.0
ECU,BRA,2009,39962945.0
ECU,CHL,2009,899981866.0
ECU,CHN,2009,124207624.0
ECU,COL,2009,678337976.0
ECU,DEU,2009,326865439.0
ECU,GTM,2009,224614478.0
ECU,HND,2009,60861068.0
ECU,JPN,2009,109239155.0
ECU,KOR,2009,6492477.0
ECU,MEX,2009,70693052.0
ECU,PER,2009,939436156.0
ECU,USA,2009,4625857266.0
ECU,ARG,2010,114297325.0
ECU,BOL,2010,13675616.0
ECU,BRA,2010,51406683.0
ECU,CHL,2010,846628658.0
ECU,CHN,2010,328738287.0
ECU,COL,2010,793061732.0
ECU,DEU,2010,320263685.0
ECU,GTM,2010,104000113.0
ECU,HND,2010,76325846.0
ECU,JPN,2010,401977394.0
ECU,KOR,2010,9213170.0
ECU,MEX,2010,87370693.0
ECU,PER,2010,1335589699.0
ECU,USA,2010,6077495979.0
ECU,ARG,2011,89105965.0
ECU,BOL,2011,22522638.0
ECU,BRA,2011,89561282.0
ECU,CHL,2011,1105504294.0
ECU,CHN,2011,191850041.0
ECU,COL,2011,1023208638.0
ECU,DEU,2011,491940506.0
ECU,GTM,2011,118560980.0
ECU,HND,2011,185082266.0
ECU,JPN,2011,348853675.0
ECU,KOR,2011,28940887.0
ECU,MEX,2011,98332765.0
ECU,PER,2011,1764574386.0
ECU,USA,2011,9725734976.0
ECU,ARG,2012,105340599.0
ECU,BOL,2012,22156831.0
ECU,BRA,2012,136040607.0
ECU,CHL,2012,1993834629.0
ECU,CHN,2012,391462175.0
ECU,COL,2012,1059110207.0
ECU,DEU,2012,378373897.0
ECU,GTM,2012,97088924.0
ECU,HND,2012,143807167.0
ECU,KOR,2012,40036526.0
ECU,JPN,2012,653694024.0
ECU,MEX,2012,101143666.0
ECU,PER,2012,1991584795.0
ECU,USA,2012,10662566848.0
ECU,ARG,2013,145506640.0
ECU,BOL,2013,23470012.0
ECU,BRA,2013,132251965.0
ECU,CHL,2013,2464236294.0
ECU,CHN,2013,568770169.0
ECU,COL,2013,921667812.0
ECU,DEU,2013,415138117.0
ECU,GTM,2013,146763677.0
ECU,HND,2013,105782884.0
ECU,JPN,2013,570418201.0
ECU,KOR,2013,45163346.0
ECU,MEX,2013,124519022.0
ECU,PER,2013,1882868291.0
ECU,USA,2013,11130950704.0
ECU,ARG,2014,196259215.0
ECU,BOL,2014,26172220.0
ECU,BRA,2014,134147776.0
ECU,CHL,2014,2327634743.0
ECU,CHN,2014,485075664.0
ECU,COL,2014,951305103.0
ECU,DEU,2014,525637387.0
ECU,GTM,2014,62874057.0
ECU,HND,2014,26299158.0
ECU,JPN,2014,326006058.0
ECU,KOR,2014,57186682.0
ECU,MEX,2014,147178908.0
ECU,PER,2014,1581765525.0
ECU,USA,2014,11239608448.0
ECU,ARG,2015,215720441.0
ECU,BOL,2015,36477572.0
ECU,BRA,2015,110114421.0
ECU,CHL,2015,1138078611.0
ECU,CHN,2015,722966009.0
ECU,COL,2015,784028399.0
ECU,DEU,2015,548916548.0
ECU,GTM,2015,44751688.0
ECU,HND,2015,11225354.0
ECU,KOR,2015,173027705.0
ECU,JPN,2015,330892549.0
ECU,MEX,2015,156998147.0
ECU,PER,2015,934189484.0
ECU,USA,2015,7226224049.0
ECU,ARG,2016,217565947.0
ECU,BOL,2016,31668879.0
ECU,BRA,2016,144761613.0
ECU,CHL,2016,1150556670.0
ECU,CHN,2016,656382017.0
ECU,COL,2016,810457461.0
ECU,DEU,2016,530649798.0
ECU,GTM,2016,46760449.0
ECU,HND,2016,16895956.0
ECU,JPN,2016,319575896.0
ECU,KOR,2016,82465506.0
ECU,MEX,2016,168078956.0
ECU,PER,2016,934224013.0
ECU,USA,2016,5436084125.0
ECU,ARG,2017,270327947.04
ECU,BOL,2017,35570801.97
ECU,BRA,2017,125602137.05
ECU,CHL,2017,1235160934.79
ECU,CHN,2017,778767324.96
ECU,COL,2017,790853441.25
ECU,DEU,2017,501953629.19
ECU,GTM,2017,75970805.78
ECU,HND,2017,21462501.43
ECU,JPN,2017,389479214.1
ECU,KOR,2017,115473347.41
ECU,MEX,2017,129394632.8
ECU,PER,2017,1297071961.32
ECU,USA,2017,5968418547.01
