year,method,y_true,y_pred,pi_lo,pi_hi,abs_error,in_interval,country
2021,xgboost,0.7798476355479782,0.8239102363586426,0.8182715974270356,0.8295488752902496,0.044062600810664376,False,CHL
2022,naive,0.817259106712228,0.7798476355479782,0.7546046364929582,0.8050906346029982,0.03741147116424981,False,CHL
2022,ets,0.817259106712228,0.8081131398608806,0.7843964855487803,0.831829794172981,0.009145966851347387,True,CHL
2022,arima,0.817259106712228,0.7780255483622828,0.752802842230577,0.8032482544939885,0.03923355834994524,False,CHL
2022,bayesian,0.817259106712228,0.8099631690137652,0.7811573567348881,0.8387689812926423,0.007295937698462818,True,CHL
2022,xgboost,0.817259106712228,0.7916268110275269,0.783694178965272,0.7995594430897817,0.025632295684701156,False,CHL
2023,naive,0.8196408418725654,0.817259106712228,0.7904680933104571,0.8440501201139989,0.0023817351603373504,True,CHL
2023,ets,0.8196408418725654,0.8077328043043324,0.7844294275678181,0.8310361810408466,0.011908037568232999,True,CHL
2023,arima,0.8196408418725654,0.816993649383423,0.7902058826726395,0.8437814160942065,0.002647192489142358,True,CHL
2023,bayesian,0.8196408418725654,0.8112092499312156,0.7830439615360694,0.8393745383263618,0.008431591941349792,True,CHL
2023,xgboost,0.8196408418725654,0.8122230172157288,0.804124916259019,0.8203211181724385,0.007417824656836602,True,CHL
2024,naive,0.7850695001957573,0.8196408418725654,0.7934312745823581,0.8458504091627727,0.03457134167680809,False,CHL
2024,ets,0.7850695001957573,0.8089947398088736,0.7860157382538038,0.8319737413639434,0.023925239613116323,False,CHL
2024,arima,0.7850695001957573,0.8194862945110885,0.7932781952044792,0.8456943938176977,0.03441679431533118,False,CHL
2024,bayesian,0.7850695001957573,0.8131624783618973,0.7855895107211239,0.8407354460026706,0.02809297816613998,False,CHL
2024,xgboost,0.7850695001957573,0.8193174600601196,0.8111253000787276,0.8275096200415116,0.034247959864362354,False,CHL
2015,naive,0.8574828749133883,0.8472306054331674,0.8077667201886501,0.8866944906776847,0.010252269480220844,True,COL
2015,ets,0.8574828749133883,0.8563007875753136,0.8231418255769889,0.8894597495736383,0.0011820873380746777,True,COL
2015,arima,0.8574828749133883,0.8472306054331674,0.8123306258242714,0.8821305850420634,0.010252269480220844,True,COL
2015,bayesian,0.8574828749133883,0.9090338569179832,0.8576840369418113,0.9603836768941552,0.05155098200459496,False,COL
2015,xgboost,0.8574828749133883,0.8732919692993164,0.8688082563880649,0.8777756822105679,0.015809094385928146,False,COL
2016,naive,0.8802550677367319,0.8574828749133883,0.8191897504200474,0.8957759994067291,0.02277219282334364,True,COL
2016,ets,0.8802550677367319,0.8500267677910305,0.8178901055069489,0.8821634300751121,0.03022829994570142,True,COL
2016,arima,0.8802550677367319,0.8574828749133883,0.823669480036644,0.8912962697901325,0.02277219282334364,True,COL
2016,bayesian,0.8802550677367319,0.8965228276290468,0.8440118663296038,0.9490337889284898,0.01626775989231488,True,COL
2016,xgboost,0.8802550677367319,0.8635168075561523,0.8581926135244724,0.8688410015878323,0.016738260180579556,False,COL
2017,naive,0.8729719216306921,0.8802550677367319,0.8424998373831089,0.918010298090355,0.007283146106039751,True,COL
2017,ets,0.8729719216306921,0.8812310018734266,0.8445932433963963,0.917868760350457,0.008259080242734473,True,COL
2017,arima,0.8729719216306921,0.8802550677367319,0.8467308731259705,0.9137792623474933,0.007283146106039751,True,COL
